scenario,mode,epsilon,seed,policy,H_malicious_hops,delta_undetected_s,delta_total_s,delta_evade_worst_s,floor_composed,floor_composed_worst,floor_autonomy_only,floor_network_only,floor_composed__kinematic_v15,floor_autonomy_only__kinematic_v15,floor_composed__empirical_receiver,floor_autonomy_only__empirical_receiver,floor_composed__empirical_ekf,floor_autonomy_only__empirical_ekf
3,low,4.0,38,DSR,2,3.093,7.225,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,4.0,38,OLSR,2,3.093,7.225,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,4.0,39,AODV,2,2.242,6.545,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
3,low,4.0,39,DSDV,2,2.242,6.545,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
3,low,4.0,39,DSR,2,2.242,6.545,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
3,low,4.0,39,OLSR,2,2.242,6.545,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
3,low,4.0,40,AODV,2,0.0,127.265,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,4.0,40,DSDV,2,0.0,127.265,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,4.0,40,DSR,2,0.0,127.265,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,4.0,40,OLSR,2,0.0,127.265,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,4.0,41,AODV,2,2.888,66.671,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,4.0,41,DSDV,2,2.888,66.671,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,4.0,41,DSR,2,2.888,66.671,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,4.0,41,OLSR,2,2.888,66.671,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,4.0,42,AODV,2,5.511,5.511,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,4.0,42,DSDV,2,5.511,5.511,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,4.0,42,DSR,2,5.511,5.511,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,4.0,42,OLSR,2,5.511,5.511,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,4.0,43,AODV,2,3.223,7.265,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,4.0,43,DSDV,2,3.223,7.265,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,4.0,43,DSR,2,3.223,7.265,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,4.0,43,OLSR,2,3.223,7.265,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,4.0,44,AODV,2,0.0,186.93,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,4.0,44,DSDV,2,0.0,186.93,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,4.0,44,DSR,2,0.0,186.93,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,4.0,44,OLSR,2,0.0,186.93,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,5.0,37,AODV,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,5.0,37,DSDV,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,5.0,37,DSR,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,5.0,37,OLSR,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,5.0,38,AODV,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,5.0,38,DSDV,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,5.0,38,DSR,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,5.0,38,OLSR,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,5.0,39,AODV,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,5.0,39,DSDV,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,5.0,39,DSR,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,5.0,39,OLSR,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,5.0,40,AODV,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,5.0,40,DSDV,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,5.0,40,DSR,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,5.0,40,OLSR,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,5.0,41,AODV,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,5.0,41,DSDV,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,5.0,41,DSR,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,5.0,41,OLSR,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,5.0,42,AODV,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,5.0,42,DSDV,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,5.0,42,DSR,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,5.0,42,OLSR,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,5.0,43,AODV,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,5.0,43,DSDV,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,5.0,43,DSR,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,5.0,43,OLSR,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,5.0,44,AODV,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,5.0,44,DSDV,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,5.0,44,DSR,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,5.0,44,OLSR,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,6.0,37,AODV,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,6.0,37,DSDV,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,6.0,37,DSR,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,6.0,37,OLSR,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,6.0,38,AODV,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.0,38,DSDV,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.0,38,DSR,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.0,38,OLSR,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.0,39,AODV,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.0,39,DSDV,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.0,39,DSR,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.0,39,OLSR,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.0,40,AODV,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,6.0,40,DSDV,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,6.0,40,DSR,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,6.0,40,OLSR,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,6.0,41,AODV,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,6.0,41,DSDV,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,6.0,41,DSR,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,6.0,41,OLSR,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,6.0,42,AODV,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,6.0,42,DSDV,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,6.0,42,DSR,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,6.0,42,OLSR,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,6.0,43,AODV,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.0,43,DSDV,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.0,43,DSR,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.0,43,OLSR,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.0,44,AODV,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,6.0,44,DSDV,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,6.0,44,DSR,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,6.0,44,OLSR,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,6.5,37,AODV,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,6.5,37,DSDV,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,6.5,37,DSR,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,6.5,37,OLSR,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,6.5,38,AODV,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.5,38,DSDV,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.5,38,DSR,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.5,38,OLSR,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.5,39,AODV,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.5,39,DSDV,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.5,39,DSR,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.5,39,OLSR,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.5,40,AODV,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,6.5,40,DSDV,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,6.5,40,DSR,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,6.5,40,OLSR,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,6.5,41,AODV,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,6.5,41,DSDV,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,6.5,41,DSR,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,6.5,41,OLSR,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,6.5,42,AODV,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,6.5,42,DSDV,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,6.5,42,DSR,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,6.5,42,OLSR,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,6.5,43,AODV,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.5,43,DSDV,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.5,43,DSR,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.5,43,OLSR,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,6.5,44,AODV,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,6.5,44,DSDV,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,6.5,44,DSR,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,6.5,44,OLSR,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,7.0,37,AODV,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,7.0,37,DSDV,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,7.0,37,DSR,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,7.0,37,OLSR,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,7.0,38,AODV,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,7.0,38,DSDV,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,7.0,38,DSR,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,7.0,38,OLSR,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,7.0,39,AODV,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,7.0,39,DSDV,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,7.0,39,DSR,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,7.0,39,OLSR,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,7.0,40,AODV,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,7.0,40,DSDV,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,7.0,40,DSR,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,7.0,40,OLSR,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,7.0,41,AODV,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,7.0,41,DSDV,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,7.0,41,DSR,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,7.0,41,OLSR,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,7.0,42,AODV,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,7.0,42,DSDV,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,7.0,42,DSR,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,7.0,42,OLSR,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,7.0,43,AODV,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,7.0,43,DSDV,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,7.0,43,DSR,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,7.0,43,OLSR,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,7.0,44,AODV,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,7.0,44,DSDV,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,7.0,44,DSR,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,7.0,44,OLSR,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,8.0,37,AODV,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,8.0,37,DSDV,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,8.0,37,DSR,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,8.0,37,OLSR,2,3.942,67.552,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,8.0,38,AODV,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,8.0,38,DSDV,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,8.0,38,DSR,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,8.0,38,OLSR,2,7.225,7.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,8.0,39,AODV,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,8.0,39,DSDV,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,8.0,39,DSR,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,8.0,39,OLSR,2,6.545,6.545,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,8.0,40,AODV,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,8.0,40,DSDV,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,8.0,40,DSR,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,8.0,40,OLSR,2,4.042,127.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,low,8.0,41,AODV,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,8.0,41,DSDV,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,8.0,41,DSR,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,8.0,41,OLSR,2,2.888,66.671,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,low,8.0,42,AODV,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,8.0,42,DSDV,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,8.0,42,DSR,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,8.0,42,OLSR,2,5.511,5.511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
3,low,8.0,43,AODV,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,8.0,43,DSDV,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,8.0,43,DSR,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,8.0,43,OLSR,2,7.265,7.265,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,low,8.0,44,AODV,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,8.0,44,DSDV,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,8.0,44,DSR,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,low,8.0,44,OLSR,2,0.0,186.93,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,37,AODV,2,0.0,427.827,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,37,DSDV,2,0.0,427.827,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,37,DSR,2,0.0,427.827,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,37,OLSR,2,0.0,427.827,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,38,AODV,2,0.0,128.562,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,38,DSDV,2,0.0,128.562,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,38,DSR,2,0.0,128.562,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,38,OLSR,2,0.0,128.562,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,39,AODV,2,0.0,247.291,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,39,DSDV,2,0.0,247.291,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,39,DSR,2,0.0,247.291,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,39,OLSR,2,0.0,247.291,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,40,AODV,2,0.0,248.841,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,40,DSDV,2,0.0,248.841,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,40,DSR,2,0.0,248.841,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
