scenario,mode,epsilon,seed,policy,packet,hop,from,to,residual_s,path_match,suspicious,malicious_sender
3,medium,4.0,40,OLSR,1001,7,n13,n15,0.121,1,0,0
3,medium,4.0,40,OLSR,1001,8,n15,S,0.095,1,0,0
3,medium,4.0,40,DSR,1001,0,n1,n3,0.112,1,0,0
3,medium,4.0,40,DSR,1001,1,n3,n5,124.275,1,1,1
3,medium,4.0,40,DSR,1001,2,n5,n7,124.566,1,1,1
3,medium,4.0,40,DSR,1001,3,n7,n8,0.094,1,0,0
3,medium,4.0,40,DSR,1001,4,n8,n9,0.089,1,0,0
3,medium,4.0,40,DSR,1001,5,n9,n11,0.119,1,0,0
3,medium,4.0,40,DSR,1001,6,n11,n13,0.084,1,0,0
3,medium,4.0,40,DSR,1001,7,n13,n15,0.121,1,0,0
3,medium,4.0,40,DSR,1001,8,n15,S,0.095,1,0,0
3,medium,4.0,40,DSDV,1001,0,n1,n3,0.112,1,0,0
3,medium,4.0,40,DSDV,1001,1,n3,n5,124.275,1,1,1
3,medium,4.0,40,DSDV,1001,2,n5,n7,124.566,1,1,1
3,medium,4.0,40,DSDV,1001,3,n7,n8,0.094,1,0,0
3,medium,4.0,40,DSDV,1001,4,n8,n9,0.089,1,0,0
3,medium,4.0,40,DSDV,1001,5,n9,n11,0.119,1,0,0
3,medium,4.0,40,DSDV,1001,6,n11,n13,0.084,1,0,0
3,medium,4.0,40,DSDV,1001,7,n13,n15,0.121,1,0,0
3,medium,4.0,40,DSDV,1001,8,n15,S,0.095,1,0,0
3,medium,4.0,41,AODV,1001,0,n1,n3,0.075,1,0,0
3,medium,4.0,41,AODV,1001,1,n3,n5,3.769,1,0,1
3,medium,4.0,41,AODV,1001,2,n5,n7,124.566,1,1,1
3,medium,4.0,41,AODV,1001,3,n7,n8,0.154,1,0,0
3,medium,4.0,41,AODV,1001,4,n8,n9,0.127,1,0,0
3,medium,4.0,41,AODV,1001,5,n9,n11,0.119,1,0,0
3,medium,4.0,41,AODV,1001,6,n11,n13,0.084,1,0,0
3,medium,4.0,41,AODV,1001,7,n13,n15,0.100,1,0,0
3,medium,4.0,41,AODV,1001,8,n15,S,0.120,1,0,0
3,medium,4.0,41,OLSR,1001,0,n1,n3,0.075,1,0,0
3,medium,4.0,41,OLSR,1001,1,n3,n5,3.769,1,0,1
3,medium,4.0,41,OLSR,1001,2,n5,n7,124.566,1,1,1
3,medium,4.0,41,OLSR,1001,3,n7,n8,0.154,1,0,0
3,medium,4.0,41,OLSR,1001,4,n8,n9,0.127,1,0,0
3,medium,4.0,41,OLSR,1001,5,n9,n11,0.119,1,0,0
3,medium,4.0,41,OLSR,1001,6,n11,n13,0.084,1,0,0
3,medium,4.0,41,OLSR,1001,7,n13,n15,0.100,1,0,0
3,medium,4.0,41,OLSR,1001,8,n15,S,0.120,1,0,0
3,medium,4.0,41,DSR,1001,0,n1,n3,0.075,1,0,0
3,medium,4.0,41,DSR,1001,1,n3,n5,3.769,1,0,1
3,medium,4.0,41,DSR,1001,2,n5,n7,124.566,1,1,1
3,medium,4.0,41,DSR,1001,3,n7,n8,0.154,1,0,0
3,medium,4.0,41,DSR,1001,4,n8,n9,0.127,1,0,0
3,medium,4.0,41,DSR,1001,5,n9,n11,0.119,1,0,0
3,medium,4.0,41,DSR,1001,6,n11,n13,0.084,1,0,0
3,medium,4.0,41,DSR,1001,7,n13,n15,0.100,1,0,0
3,medium,4.0,41,DSR,1001,8,n15,S,0.120,1,0,0
3,medium,4.0,41,DSDV,1001,0,n1,n3,0.075,1,0,0
3,medium,4.0,41,DSDV,1001,1,n3,n5,3.769,1,0,1
3,medium,4.0,41,DSDV,1001,2,n5,n7,124.566,1,1,1
3,medium,4.0,41,DSDV,1001,3,n7,n8,0.154,1,0,0
3,medium,4.0,41,DSDV,1001,4,n8,n9,0.127,1,0,0
3,medium,4.0,41,DSDV,1001,5,n9,n11,0.119,1,0,0
3,medium,4.0,41,DSDV,1001,6,n11,n13,0.084,1,0,0
3,medium,4.0,41,DSDV,1001,7,n13,n15,0.100,1,0,0
3,medium,4.0,41,DSDV,1001,8,n15,S,0.120,1,0,0
3,medium,4.0,42,AODV,1001,0,n1,n3,0.125,1,0,0
3,medium,4.0,42,AODV,1001,1,n3,n5,2.573,1,0,1
3,medium,4.0,42,AODV,1001,2,n5,n7,4.566,1,1,1
3,medium,4.0,42,AODV,1001,3,n7,n8,0.158,1,0,0
3,medium,4.0,42,AODV,1001,4,n8,n9,0.124,1,0,0
3,medium,4.0,42,AODV,1001,5,n9,n11,0.154,1,0,0
3,medium,4.0,42,AODV,1001,6,n11,n13,0.115,1,0,0
3,medium,4.0,42,AODV,1001,7,n13,n15,0.121,1,0,0
3,medium,4.0,42,AODV,1001,8,n15,S,0.095,1,0,0
3,medium,4.0,42,OLSR,1001,0,n1,n3,0.125,1,0,0
3,medium,4.0,42,OLSR,1001,1,n3,n5,2.573,1,0,1
3,medium,4.0,42,OLSR,1001,2,n5,n7,4.566,1,1,1
3,medium,4.0,42,OLSR,1001,3,n7,n8,0.158,1,0,0
3,medium,4.0,42,OLSR,1001,4,n8,n9,0.124,1,0,0
3,medium,4.0,42,OLSR,1001,5,n9,n11,0.154,1,0,0
3,medium,4.0,42,OLSR,1001,6,n11,n13,0.115,1,0,0
3,medium,4.0,42,OLSR,1001,7,n13,n15,0.121,1,0,0
3,medium,4.0,42,OLSR,1001,8,n15,S,0.095,1,0,0
3,medium,4.0,42,DSR,1001,0,n1,n3,0.125,1,0,0
3,medium,4.0,42,DSR,1001,1,n3,n5,2.573,1,0,1
3,medium,4.0,42,DSR,1001,2,n5,n7,4.566,1,1,1
3,medium,4.0,42,DSR,1001,3,n7,n8,0.158,1,0,0
3,medium,4.0,42,DSR,1001,4,n8,n9,0.124,1,0,0
3,medium,4.0,42,DSR,1001,5,n9,n11,0.154,1,0,0
3,medium,4.0,42,DSR,1001,6,n11,n13,0.115,1,0,0
3,medium,4.0,42,DSR,1001,7,n13,n15,0.121,1,0,0
3,medium,4.0,42,DSR,1001,8,n15,S,0.095,1,0,0
3,medium,4.0,42,DSDV,1001,0,n1,n3,0.125,1,0,0
3,medium,4.0,42,DSDV,1001,1,n3,n5,2.573,1,0,1
3,medium,4.0,42,DSDV,1001,2,n5,n7,4.566,1,1,1
3,medium,4.0,42,DSDV,1001,3,n7,n8,0.158,1,0,0
3,medium,4.0,42,DSDV,1001,4,n8,n9,0.124,1,0,0
3,medium,4.0,42,DSDV,1001,5,n9,n11,0.154,1,0,0
3,medium,4.0,42,DSDV,1001,6,n11,n13,0.115,1,0,0
3,medium,4.0,42,DSDV,1001,7,n13,n15,0.121,1,0,0
3,medium,4.0,42,DSDV,1001,8,n15,S,0.095,1,0,0
3,medium,4.0,43,AODV,1001,0,n1,n3,0.111,1,0,0
3,medium,4.0,43,AODV,1001,1,n3,n5,4.275,1,1,1
3,medium,4.0,43,AODV,1001,2,n5,n7,304.822,1,1,1
3,medium,4.0,43,AODV,1001,3,n7,n8,0.084,1,0,0
3,medium,4.0,43,AODV,1001,4,n8,n9,0.072,1,0,0
3,medium,4.0,43,AODV,1001,5,n9,n11,0.072,1,0,0
3,medium,4.0,43,AODV,1001,6,n11,n13,0.089,1,0,0
3,medium,4.0,43,AODV,1001,7,n13,n15,0.120,1,0,0
3,medium,4.0,43,AODV,1001,8,n15,S,0.127,1,0,0
3,medium,4.0,43,OLSR,1001,0,n1,n3,0.111,1,0,0
3,medium,4.0,43,OLSR,1001,1,n3,n5,4.275,1,1,1
3,medium,4.0,43,OLSR,1001,2,n5,n7,304.822,1,1,1
3,medium,4.0,43,OLSR,1001,3,n7,n8,0.084,1,0,0
3,medium,4.0,43,OLSR,1001,4,n8,n9,0.072,1,0,0
3,medium,4.0,43,OLSR,1001,5,n9,n11,0.072,1,0,0
3,medium,4.0,43,OLSR,1001,6,n11,n13,0.089,1,0,0
3,medium,4.0,43,OLSR,1001,7,n13,n15,0.120,1,0,0
3,medium,4.0,43,OLSR,1001,8,n15,S,0.127,1,0,0
3,medium,4.0,43,DSR,1001,0,n1,n3,0.111,1,0,0
3,medium,4.0,43,DSR,1001,1,n3,n5,4.275,1,1,1
3,medium,4.0,43,DSR,1001,2,n5,n7,304.822,1,1,1
3,medium,4.0,43,DSR,1001,3,n7,n8,0.084,1,0,0
3,medium,4.0,43,DSR,1001,4,n8,n9,0.072,1,0,0
3,medium,4.0,43,DSR,1001,5,n9,n11,0.072,1,0,0
3,medium,4.0,43,DSR,1001,6,n11,n13,0.089,1,0,0
3,medium,4.0,43,DSR,1001,7,n13,n15,0.120,1,0,0
3,medium,4.0,43,DSR,1001,8,n15,S,0.127,1,0,0
3,medium,4.0,43,DSDV,1001,0,n1,n3,0.111,1,0,0
3,medium,4.0,43,DSDV,1001,1,n3,n5,4.275,1,1,1
3,medium,4.0,43,DSDV,1001,2,n5,n7,304.822,1,1,1
3,medium,4.0,43,DSDV,1001,3,n7,n8,0.084,1,0,0
3,medium,4.0,43,DSDV,1001,4,n8,n9,0.072,1,0,0
3,medium,4.0,43,DSDV,1001,5,n9,n11,0.072,1,0,0
3,medium,4.0,43,DSDV,1001,6,n11,n13,0.089,1,0,0
3,medium,4.0,43,DSDV,1001,7,n13,n15,0.120,1,0,0
3,medium,4.0,43,DSDV,1001,8,n15,S,0.127,1,0,0
3,medium,4.0,44,AODV,1001,0,n1,n3,0.115,1,0,0
3,medium,4.0,44,AODV,1001,1,n3,n5,364.822,1,1,1
3,medium,4.0,44,AODV,1001,2,n5,n7,122.554,1,1,1
3,medium,4.0,44,AODV,1001,3,n7,n8,0.168,1,0,0
3,medium,4.0,44,AODV,1001,4,n8,n9,0.092,1,0,0
3,medium,4.0,44,AODV,1001,5,n9,n11,0.126,1,0,0
3,medium,4.0,44,AODV,1001,6,n11,n13,0.081,1,0,0
3,medium,4.0,44,AODV,1001,7,n13,n15,0.100,1,0,0
3,medium,4.0,44,AODV,1001,8,n15,S,0.120,1,0,0
3,medium,4.0,44,OLSR,1001,0,n1,n3,0.115,1,0,0
3,medium,4.0,44,OLSR,1001,1,n3,n5,364.822,1,1,1
3,medium,4.0,44,OLSR,1001,2,n5,n7,122.554,1,1,1
3,medium,4.0,44,OLSR,1001,3,n7,n8,0.168,1,0,0
3,medium,4.0,44,OLSR,1001,4,n8,n9,0.092,1,0,0
3,medium,4.0,44,OLSR,1001,5,n9,n11,0.126,1,0,0
3,medium,4.0,44,OLSR,1001,6,n11,n13,0.081,1,0,0
3,medium,4.0,44,OLSR,1001,7,n13,n15,0.100,1,0,0
3,medium,4.0,44,OLSR,1001,8,n15,S,0.120,1,0,0
3,medium,4.0,44,DSR,1001,0,n1,n3,0.115,1,0,0
3,medium,4.0,44,DSR,1001,1,n3,n5,364.822,1,1,1
3,medium,4.0,44,DSR,1001,2,n5,n7,122.554,1,1,1
3,medium,4.0,44,DSR,1001,3,n7,n8,0.168,1,0,0
3,medium,4.0,44,DSR,1001,4,n8,n9,0.092,1,0,0
3,medium,4.0,44,DSR,1001,5,n9,n11,0.126,1,0,0
3,medium,4.0,44,DSR,1001,6,n11,n13,0.081,1,0,0
3,medium,4.0,44,DSR,1001,7,n13,n15,0.100,1,0,0
3,medium,4.0,44,DSR,1001,8,n15,S,0.120,1,0,0
3,medium,4.0,44,DSDV,1001,0,n1,n3,0.115,1,0,0
3,medium,4.0,44,DSDV,1001,1,n3,n5,364.822,1,1,1
3,medium,4.0,44,DSDV,1001,2,n5,n7,122.554,1,1,1
3,medium,4.0,44,DSDV,1001,3,n7,n8,0.168,1,0,0
3,medium,4.0,44,DSDV,1001,4,n8,n9,0.092,1,0,0
3,medium,4.0,44,DSDV,1001,5,n9,n11,0.126,1,0,0
3,medium,4.0,44,DSDV,1001,6,n11,n13,0.081,1,0,0
3,medium,4.0,44,DSDV,1001,7,n13,n15,0.100,1,0,0
3,medium,4.0,44,DSDV,1001,8,n15,S,0.120,1,0,0
3,medium,5.0,37,AODV,1001,0,n1,n3,0.142,1,0,0
3,medium,5.0,37,AODV,1001,1,n3,n5,64.843,1,1,1
3,medium,5.0,37,AODV,1001,2,n5,n7,362.984,1,1,1
3,medium,5.0,37,AODV,1001,3,n7,n8,0.061,1,0,0
3,medium,5.0,37,AODV,1001,4,n8,n9,0.061,1,0,0
3,medium,5.0,37,AODV,1001,5,n9,n11,0.061,1,0,0
3,medium,5.0,37,AODV,1001,6,n11,n13,0.061,1,0,0
3,medium,5.0,37,AODV,1001,7,n13,n15,0.101,1,0,0
3,medium,5.0,37,AODV,1001,8,n15,S,0.061,1,0,0
3,medium,5.0,37,OLSR,1001,0,n1,n3,0.142,1,0,0
3,medium,5.0,37,OLSR,1001,1,n3,n5,64.843,1,1,1
3,medium,5.0,37,OLSR,1001,2,n5,n7,362.984,1,1,1
3,medium,5.0,37,OLSR,1001,3,n7,n8,0.061,1,0,0
3,medium,5.0,37,OLSR,1001,4,n8,n9,0.061,1,0,0
3,medium,5.0,37,OLSR,1001,5,n9,n11,0.061,1,0,0
3,medium,5.0,37,OLSR,1001,6,n11,n13,0.061,1,0,0
3,medium,5.0,37,OLSR,1001,7,n13,n15,0.101,1,0,0
3,medium,5.0,37,OLSR,1001,8,n15,S,0.061,1,0,0
3,medium,5.0,37,DSR,1001,0,n1,n3,0.142,1,0,0
3,medium,5.0,37,DSR,1001,1,n3,n5,64.843,1,1,1
3,medium,5.0,37,DSR,1001,2,n5,n7,362.984,1,1,1
3,medium,5.0,37,DSR,1001,3,n7,n8,0.061,1,0,0
3,medium,5.0,37,DSR,1001,4,n8,n9,0.061,1,0,0
3,medium,5.0,37,DSR,1001,5,n9,n11,0.061,1,0,0
3,medium,5.0,37,DSR,1001,6,n11,n13,0.061,1,0,0
3,medium,5.0,37,DSR,1001,7,n13,n15,0.101,1,0,0
3,medium,5.0,37,DSR,1001,8,n15,S,0.061,1,0,0
3,medium,5.0,37,DSDV,1001,0,n1,n3,0.142,1,0,0
3,medium,5.0,37,DSDV,1001,1,n3,n5,64.843,1,1,1
3,medium,5.0,37,DSDV,1001,2,n5,n7,362.984,1,1,1
3,medium,5.0,37,DSDV,1001,3,n7,n8,0.061,1,0,0
3,medium,5.0,37,DSDV,1001,4,n8,n9,0.061,1,0,0
3,medium,5.0,37,DSDV,1001,5,n9,n11,0.061,1,0,0
3,medium,5.0,37,DSDV,1001,6,n11,n13,0.061,1,0,0
3,medium,5.0,37,DSDV,1001,7,n13,n15,0.101,1,0,0
3,medium,5.0,37,DSDV,1001,8,n15,S,0.061,1,0,0
3,medium,5.0,38,AODV,1001,0,n1,n3,0.176,1,0,0
3,medium,5.0,38,AODV,1001,1,n3,n5,4.056,1,0,1
3,medium,5.0,38,AODV,1001,2,n5,n7,124.506,1,1,1
3,medium,5.0,38,AODV,1001,3,n7,n8,0.053,1,0,0
3,medium,5.0,38,AODV,1001,4,n8,n9,0.071,1,0,0
3,medium,5.0,38,AODV,1001,5,n9,n11,0.119,1,0,0
3,medium,5.0,38,AODV,1001,6,n11,n13,0.061,1,0,0
3,medium,5.0,38,AODV,1001,7,n13,n15,0.074,1,0,0
3,medium,5.0,38,AODV,1001,8,n15,S,0.101,1,0,0
3,medium,5.0,38,OLSR,1001,0,n1,n3,0.176,1,0,0
3,medium,5.0,38,OLSR,1001,1,n3,n5,4.056,1,0,1
3,medium,5.0,38,OLSR,1001,2,n5,n7,124.506,1,1,1
3,medium,5.0,38,OLSR,1001,3,n7,n8,0.053,1,0,0
3,medium,5.0,38,OLSR,1001,4,n8,n9,0.071,1,0,0
3,medium,5.0,38,OLSR,1001,5,n9,n11,0.119,1,0,0
3,medium,5.0,38,OLSR,1001,6,n11,n13,0.061,1,0,0
3,medium,5.0,38,OLSR,1001,7,n13,n15,0.074,1,0,0
3,medium,5.0,38,OLSR,1001,8,n15,S,0.101,1,0,0
3,medium,5.0,38,DSR,1001,0,n1,n3,0.176,1,0,0
3,medium,5.0,38,DSR,1001,1,n3,n5,4.056,1,0,1
3,medium,5.0,38,DSR,1001,2,n5,n7,124.506,1,1,1
3,medium,5.0,38,DSR,1001,3,n7,n8,0.053,1,0,0
3,medium,5.0,38,DSR,1001,4,n8,n9,0.071,1,0,0
3,medium,5.0,38,DSR,1001,5,n9,n11,0.119,1,0,0
3,medium,5.0,38,DSR,1001,6,n11,n13,0.061,1,0,0
3,medium,5.0,38,DSR,1001,7,n13,n15,0.074,1,0,0
3,medium,5.0,38,DSR,1001,8,n15,S,0.101,1,0,0
3,medium,5.0,38,DSDV,1001,0,n1,n3,0.176,1,0,0
3,medium,5.0,38,DSDV,1001,1,n3,n5,4.056,1,0,1
3,medium,5.0,38,DSDV,1001,2,n5,n7,124.506,1,1,1
3,medium,5.0,38,DSDV,1001,3,n7,n8,0.053,1,0,0
3,medium,5.0,38,DSDV,1001,4,n8,n9,0.071,1,0,0
3,medium,5.0,38,DSDV,1001,5,n9,n11,0.119,1,0,0
3,medium,5.0,38,DSDV,1001,6,n11,n13,0.061,1,0,0
3,medium,5.0,38,DSDV,1001,7,n13,n15,0.074,1,0,0
3,medium,5.0,38,DSDV,1001,8,n15,S,0.101,1,0,0
3,medium,5.0,39,AODV,1001,0,n1,n3,0.062,1,0,0
3,medium,5.0,39,AODV,1001,1,n3,n5,2.785,1,0,1
3,medium,5.0,39,AODV,1001,2,n5,n7,244.506,1,1,1
3,medium,5.0,39,AODV,1001,3,n7,n8,0.149,1,0,0
3,medium,5.0,39,AODV,1001,4,n8,n9,0.061,1,0,0
3,medium,5.0,39,AODV,1001,5,n9,n11,0.119,1,0,0
3,medium,5.0,39,AODV,1001,6,n11,n13,0.061,1,0,0
3,medium,5.0,39,AODV,1001,7,n13,n15,0.065,1,0,0
3,medium,5.0,39,AODV,1001,8,n15,S,0.154,1,0,0
3,medium,5.0,39,OLSR,1001,0,n1,n3,0.062,1,0,0
3,medium,5.0,39,OLSR,1001,1,n3,n5,2.785,1,0,1
3,medium,5.0,39,OLSR,1001,2,n5,n7,244.506,1,1,1
3,medium,5.0,39,OLSR,1001,3,n7,n8,0.149,1,0,0
3,medium,5.0,39,OLSR,1001,4,n8,n9,0.061,1,0,0
3,medium,5.0,39,OLSR,1001,5,n9,n11,0.119,1,0,0
3,medium,5.0,39,OLSR,1001,6,n11,n13,0.061,1,0,0
3,medium,5.0,39,OLSR,1001,7,n13,n15,0.065,1,0,0
3,medium,5.0,39,OLSR,1001,8,n15,S,0.154,1,0,0
3,medium,5.0,39,DSR,1001,0,n1,n3,0.062,1,0,0
3,medium,5.0,39,DSR,1001,1,n3,n5,2.785,1,0,1
3,medium,5.0,39,DSR,1001,2,n5,n7,244.506,1,1,1
3,medium,5.0,39,DSR,1001,3,n7,n8,0.149,1,0,0
3,medium,5.0,39,DSR,1001,4,n8,n9,0.061,1,0,0
3,medium,5.0,39,DSR,1001,5,n9,n11,0.119,1,0,0
3,medium,5.0,39,DSR,1001,6,n11,n13,0.061,1,0,0
3,medium,5.0,39,DSR,1001,7,n13,n15,0.065,1,0,0
3,medium,5.0,39,DSR,1001,8,n15,S,0.154,1,0,0
3,medium,5.0,39,DSDV,1001,0,n1,n3,0.062,1,0,0
3,medium,5.0,39,DSDV,1001,1,n3,n5,2.785,1,0,1
3,medium,5.0,39,DSDV,1001,2,n5,n7,244.506,1,1,1
3,medium,5.0,39,DSDV,1001,3,n7,n8,0.149,1,0,0
3,medium,5.0,39,DSDV,1001,4,n8,n9,0.061,1,0,0
3,medium,5.0,39,DSDV,1001,5,n9,n11,0.119,1,0,0
3,medium,5.0,39,DSDV,1001,6,n11,n13,0.061,1,0,0
3,medium,5.0,39,DSDV,1001,7,n13,n15,0.065,1,0,0
3,medium,5.0,39,DSDV,1001,8,n15,S,0.154,1,0,0
3,medium,5.0,40,AODV,1001,0,n1,n3,0.112,1,0,0
3,medium,5.0,40,AODV,1001,1,n3,n5,124.275,1,1,1
3,medium,5.0,40,AODV,1001,2,n5,n7,124.566,1,1,1
3,medium,5.0,40,AODV,1001,3,n7,n8,0.094,1,0,0
3,medium,5.0,40,AODV,1001,4,n8,n9,0.089,1,0,0
3,medium,5.0,40,AODV,1001,5,n9,n11,0.119,1,0,0
3,medium,5.0,40,AODV,1001,6,n11,n13,0.084,1,0,0
3,medium,5.0,40,AODV,1001,7,n13,n15,0.121,1,0,0
3,medium,5.0,40,AODV,1001,8,n15,S,0.095,1,0,0
3,medium,5.0,40,OLSR,1001,0,n1,n3,0.112,1,0,0
3,medium,5.0,40,OLSR,1001,1,n3,n5,124.275,1,1,1
3,medium,5.0,40,OLSR,1001,2,n5,n7,124.566,1,1,1
3,medium,5.0,40,OLSR,1001,3,n7,n8,0.094,1,0,0
3,medium,5.0,40,OLSR,1001,4,n8,n9,0.089,1,0,0
3,medium,5.0,40,OLSR,1001,5,n9,n11,0.119,1,0,0
3,medium,5.0,40,OLSR,1001,6,n11,n13,0.084,1,0,0
3,medium,5.0,40,OLSR,1001,7,n13,n15,0.121,1,0,0
3,medium,5.0,40,OLSR,1001,8,n15,S,0.095,1,0,0
3,medium,5.0,40,DSR,1001,0,n1,n3,0.112,1,0,0
3,medium,5.0,40,DSR,1001,1,n3,n5,124.275,1,1,1
3,medium,5.0,40,DSR,1001,2,n5,n7,124.566,1,1,1
3,medium,5.0,40,DSR,1001,3,n7,n8,0.094,1,0,0
3,medium,5.0,40,DSR,1001,4,n8,n9,0.089,1,0,0
3,medium,5.0,40,DSR,1001,5,n9,n11,0.119,1,0,0
3,medium,5.0,40,DSR,1001,6,n11,n13,0.084,1,0,0
3,medium,5.0,40,DSR,1001,7,n13,n15,0.121,1,0,0
3,medium,5.0,40,DSR,1001,8,n15,S,0.095,1,0,0
3,medium,5.0,40,DSDV,1001,0,n1,n3,0.112,1,0,0
3,medium,5.0,40,DSDV,1001,1,n3,n5,124.275,1,1,1
3,medium,5.0,40,DSDV,1001,2,n5,n7,124.566,1,1,1
3,medium,5.0,40,DSDV,1001,3,n7,n8,0.094,1,0,0
3,medium,5.0,40,DSDV,1001,4,n8,n9,0.089,1,0,0
3,medium,5.0,40,DSDV,1001,5,n9,n11,0.119,1,0,0
3,medium,5.0,40,DSDV,1001,6,n11,n13,0.084,1,0,0
3,medium,5.0,40,DSDV,1001,7,n13,n15,0.121,1,0,0
3,medium,5.0,40,DSDV,1001,8,n15,S,0.095,1,0,0
3,medium,5.0,41,AODV,1001,0,n1,n3,0.075,1,0,0
3,medium,5.0,41,AODV,1001,1,n3,n5,3.769,1,0,1
3,medium,5.0,41,AODV,1001,2,n5,n7,124.566,1,1,1
3,medium,5.0,41,AODV,1001,3,n7,n8,0.154,1,0,0
3,medium,5.0,41,AODV,1001,4,n8,n9,0.127,1,0,0
3,medium,5.0,41,AODV,1001,5,n9,n11,0.119,1,0,0
3,medium,5.0,41,AODV,1001,6,n11,n13,0.084,1,0,0
3,medium,5.0,41,AODV,1001,7,n13,n15,0.100,1,0,0
3,medium,5.0,41,AODV,1001,8,n15,S,0.120,1,0,0
3,medium,5.0,41,OLSR,1001,0,n1,n3,0.075,1,0,0
3,medium,5.0,41,OLSR,1001,1,n3,n5,3.769,1,0,1
3,medium,5.0,41,OLSR,1001,2,n5,n7,124.566,1,1,1
3,medium,5.0,41,OLSR,1001,3,n7,n8,0.154,1,0,0
3,medium,5.0,41,OLSR,1001,4,n8,n9,0.127,1,0,0
3,medium,5.0,41,OLSR,1001,5,n9,n11,0.119,1,0,0
3,medium,5.0,41,OLSR,1001,6,n11,n13,0.084,1,0,0
3,medium,5.0,41,OLSR,1001,7,n13,n15,0.100,1,0,0
3,medium,5.0,41,OLSR,1001,8,n15,S,0.120,1,0,0
3,medium,5.0,41,DSR,1001,0,n1,n3,0.075,1,0,0
3,medium,5.0,41,DSR,1001,1,n3,n5,3.769,1,0,1
3,medium,5.0,41,DSR,1001,2,n5,n7,124.566,1,1,1
3,medium,5.0,41,DSR,1001,3,n7,n8,0.154,1,0,0
3,medium,5.0,41,DSR,1001,4,n8,n9,0.127,1,0,0
3,medium,5.0,41,DSR,1001,5,n9,n11,0.119,1,0,0
3,medium,5.0,41,DSR,1001,6,n11,n13,0.084,1,0,0
3,medium,5.0,41,DSR,1001,7,n13,n15,0.100,1,0,0
3,medium,5.0,41,DSR,1001,8,n15,S,0.120,1,0,0
3,medium,5.0,41,DSDV,1001,0,n1,n3,0.075,1,0,0
3,medium,5.0,41,DSDV,1001,1,n3,n5,3.769,1,0,1
3,medium,5.0,41,DSDV,1001,2,n5,n7,124.566,1,1,1
3,medium,5.0,41,DSDV,1001,3,n7,n8,0.154,1,0,0
3,medium,5.0,41,DSDV,1001,4,n8,n9,0.127,1,0,0
3,medium,5.0,41,DSDV,1001,5,n9,n11,0.119,1,0,0
3,medium,5.0,41,DSDV,1001,6,n11,n13,0.084,1,0,0
3,medium,5.0,41,DSDV,1001,7,n13,n15,0.100,1,0,0
3,medium,5.0,41,DSDV,1001,8,n15,S,0.120,1,0,0
3,medium,5.0,42,AODV,1001,0,n1,n3,0.125,1,0,0
3,medium,5.0,42,AODV,1001,1,n3,n5,2.573,1,0,1
3,medium,5.0,42,AODV,1001,2,n5,n7,4.566,1,0,1
3,medium,5.0,42,AODV,1001,3,n7,n8,0.158,1,0,0
3,medium,5.0,42,AODV,1001,4,n8,n9,0.124,1,0,0
3,medium,5.0,42,AODV,1001,5,n9,n11,0.154,1,0,0
3,medium,5.0,42,AODV,1001,6,n11,n13,0.115,1,0,0
3,medium,5.0,42,AODV,1001,7,n13,n15,0.121,1,0,0
3,medium,5.0,42,AODV,1001,8,n15,S,0.095,1,0,0
3,medium,5.0,42,OLSR,1001,0,n1,n3,0.125,1,0,0
3,medium,5.0,42,OLSR,1001,1,n3,n5,2.573,1,0,1
3,medium,5.0,42,OLSR,1001,2,n5,n7,4.566,1,0,1
3,medium,5.0,42,OLSR,1001,3,n7,n8,0.158,1,0,0
3,medium,5.0,42,OLSR,1001,4,n8,n9,0.124,1,0,0
3,medium,5.0,42,OLSR,1001,5,n9,n11,0.154,1,0,0
3,medium,5.0,42,OLSR,1001,6,n11,n13,0.115,1,0,0
3,medium,5.0,42,OLSR,1001,7,n13,n15,0.121,1,0,0
3,medium,5.0,42,OLSR,1001,8,n15,S,0.095,1,0,0
3,medium,5.0,42,DSR,1001,0,n1,n3,0.125,1,0,0
3,medium,5.0,42,DSR,1001,1,n3,n5,2.573,1,0,1
3,medium,5.0,42,DSR,1001,2,n5,n7,4.566,1,0,1
3,medium,5.0,42,DSR,1001,3,n7,n8,0.158,1,0,0
3,medium,5.0,42,DSR,1001,4,n8,n9,0.124,1,0,0
3,medium,5.0,42,DSR,1001,5,n9,n11,0.154,1,0,0
3,medium,5.0,42,DSR,1001,6,n11,n13,0.115,1,0,0
3,medium,5.0,42,DSR,1001,7,n13,n15,0.121,1,0,0
3,medium,5.0,42,DSR,1001,8,n15,S,0.095,1,0,0
3,medium,5.0,42,DSDV,1001,0,n1,n3,0.125,1,0,0
3,medium,5.0,42,DSDV,1001,1,n3,n5,2.573,1,0,1
3,medium,5.0,42,DSDV,1001,2,n5,n7,4.566,1,0,1
3,medium,5.0,42,DSDV,1001,3,n7,n8,0.158,1,0,0
3,medium,5.0,42,DSDV,1001,4,n8,n9,0.124,1,0,0
3,medium,5.0,42,DSDV,1001,5,n9,n11,0.154,1,0,0
3,medium,5.0,42,DSDV,1001,6,n11,n13,0.115,1,0,0
3,medium,5.0,42,DSDV,1001,7,n13,n15,0.121,1,0,0
3,medium,5.0,42,DSDV,1001,8,n15,S,0.095,1,0,0
3,medium,5.0,43,AODV,1001,0,n1,n3,0.111,1,0,0
3,medium,5.0,43,AODV,1001,1,n3,n5,4.275,1,0,1
3,medium,5.0,43,AODV,1001,2,n5,n7,304.822,1,1,1
